question_text,label
Integrate using partial fractions: 1/(x + 2),partial_fractions
∫ 4*(x + 1)/((x + 3)*(x + 5)) using decomposition,partial_fractions
Find the integral of rational expr: (x + 2)/(x + 5)**2,partial_fractions
Find the integral of rational expr: (3*x + 4)/((x + 1)*(x + 4)),partial_fractions
∫ 3*x/((x + 2)*(x + 3)) using decomposition,partial_fractions
Evaluate integral: (4*x + 5)/((x + 2)*(x + 3)),partial_fractions
∫ 5/(x + 1) using decomposition,partial_fractions
Evaluate integral: 1/(x + 5),partial_fractions
∫ x/((x + 2)*(x + 3)) using decomposition,partial_fractions
Evaluate integral: 3*x/((x + 3)*(x + 5)),partial_fractions
Integrate using partial fractions: (x + 5)/(x + 3)**2,partial_fractions
Find the integral of rational expr: (5*x + 3)/((x + 2)*(x + 5)),partial_fractions
Evaluate integral: (5*x + 1)/((x + 3)*(x + 4)),partial_fractions
Find the integral of rational expr: (5*x + 4)/((x + 1)*(x + 2)),partial_fractions
∫ (5*x + 4)/((x + 2)*(x + 5)) using decomposition,partial_fractions
Evaluate integral: (3*x + 5)/((x + 1)*(x + 2)),partial_fractions
Integrate using partial fractions: 4*x/((x + 2)*(x + 4)),partial_fractions
Evaluate integral: (x + 3)/((x + 1)*(x + 2)),partial_fractions
Evaluate integral: (x + 3)/(x + 4)**2,partial_fractions
Integrate using partial fractions: 3*x/(x + 3)**2,partial_fractions
Evaluate integral: (3*x + 5)/((x + 4)*(x + 5)),partial_fractions
Integrate using partial fractions: (3*x + 2)/((x + 2)*(x + 5)),partial_fractions
Integrate using partial fractions: 2*(2*x + 1)/(x + 2)**2,partial_fractions
∫ (3*x + 4)/((x + 2)*(x + 4)) using decomposition,partial_fractions
∫ 2*(2*x + 1)/((x + 1)*(x + 2)) using decomposition,partial_fractions
∫ (5*x + 4)/((x + 1)*(x + 4)) using decomposition,partial_fractions
Find the integral of rational expr: (4*x + 1)/(x + 3)**2,partial_fractions
Evaluate integral: (2*x + 1)/((x + 3)*(x + 4)),partial_fractions
Integrate using partial fractions: 2/(x + 5),partial_fractions
Evaluate integral: 5*x/((x + 1)*(x + 4)),partial_fractions
Find the integral of rational expr: (5*x + 1)/((x + 2)*(x + 4)),partial_fractions
Integrate using partial fractions: 5/(x + 4),partial_fractions
Find the integral of rational expr: x/(x + 4)**2,partial_fractions
∫ (2*x + 3)/(x + 2)**2 using decomposition,partial_fractions
∫ 3*x/((x + 2)*(x + 5)) using decomposition,partial_fractions
Evaluate integral: 2*(2*x + 1)/((x + 1)*(x + 5)),partial_fractions
∫ (4*x + 5)/((x + 1)*(x + 4)) using decomposition,partial_fractions
Evaluate integral: x/((x + 1)*(x + 4)),partial_fractions
∫ (2*x + 3)/(x + 5)**2 using decomposition,partial_fractions
∫ 3*x/((x + 1)*(x + 3)) using decomposition,partial_fractions
Find the integral of rational expr: 2*x/(x + 5)**2,partial_fractions
Find the integral of rational expr: 2*(2*x + 1)/((x + 3)*(x + 4)),partial_fractions
∫ (4*x + 1)/(x + 4)**2 using decomposition,partial_fractions
Find the integral of rational expr: 4*(x + 1)/((x + 2)*(x + 3)),partial_fractions
Integrate using partial fractions: 5*x/((x + 2)*(x + 5)),partial_fractions
Evaluate integral: (5*x + 3)/((x + 4)*(x + 5)),partial_fractions
Find the integral of rational expr: (2*x + 1)/((x + 1)*(x + 4)),partial_fractions
Integrate using partial fractions: (4*x + 3)/((x + 4)*(x + 5)),partial_fractions
Integrate using partial fractions: (2*x + 1)/(x + 1)**2,partial_fractions
∫ (4*x + 3)/((x + 1)*(x + 5)) using decomposition,partial_fractions
∫ 1/(x + 4) using decomposition,partial_fractions
Find the integral of rational expr: (4*x + 1)/((x + 1)*(x + 4)),partial_fractions
Integrate using partial fractions: 3*x/((x + 3)*(x + 5)),partial_fractions
Find the integral of rational expr: (5*x + 4)/(x + 2)**2,partial_fractions
Find the integral of rational expr: (4*x + 1)/((x + 4)*(x + 5)),partial_fractions
Find the integral of rational expr: 2*(2*x + 1)/((x + 1)*(x + 2)),partial_fractions
Find the integral of rational expr: 3*(x + 1)/((x + 4)*(x + 5)),partial_fractions
Integrate using partial fractions: 5*x/((x + 2)*(x + 5)),partial_fractions
Integrate using partial fractions: 2/(x + 5),partial_fractions
∫ 2*(x + 2)/((x + 3)*(x + 5)) using decomposition,partial_fractions
∫ (x + 1)/((x + 3)*(x + 5)) using decomposition,partial_fractions
Evaluate integral: 5*x/((x + 2)*(x + 4)),partial_fractions
∫ (2*x + 3)/((x + 4)*(x + 5)) using decomposition,partial_fractions
Find the integral of rational expr: 1/(x + 4),partial_fractions
Integrate using partial fractions: (4*x + 3)/((x + 3)*(x + 5)),partial_fractions
Integrate using partial fractions: (5*x + 1)/((x + 4)*(x + 5)),partial_fractions
∫ 1/(x + 4) using decomposition,partial_fractions
Find the integral of rational expr: 2/(x + 1),partial_fractions
∫ (2*x + 3)/((x + 1)*(x + 4)) using decomposition,partial_fractions
Evaluate integral: 3/(x + 4),partial_fractions
Find the integral of rational expr: 5*(x + 1)/((x + 4)*(x + 5)),partial_fractions
∫ (5*x + 1)/((x + 3)*(x + 4)) using decomposition,partial_fractions
Find the integral of rational expr: 2*(x + 2)/(x + 1)**2,partial_fractions
∫ (5*x + 1)/(x + 4)**2 using decomposition,partial_fractions
Find the integral of rational expr: 2*(x + 1)/((x + 2)*(x + 4)),partial_fractions
Integrate using partial fractions: (4*x + 1)/((x + 3)*(x + 4)),partial_fractions
Find the integral of rational expr: (4*x + 5)/((x + 2)*(x + 4)),partial_fractions
∫ 3*x/(x + 1)**2 using decomposition,partial_fractions
∫ (3*x + 1)/((x + 2)*(x + 4)) using decomposition,partial_fractions
Integrate using partial fractions: (3*x + 2)/((x + 1)*(x + 4)),partial_fractions
Integrate using partial fractions: (5*x + 4)/((x + 2)*(x + 3)),partial_fractions
Integrate using partial fractions: (3*x + 1)/((x + 4)*(x + 5)),partial_fractions
∫ (4*x + 1)/(x + 2)**2 using decomposition,partial_fractions
∫ 2*x/((x + 1)*(x + 4)) using decomposition,partial_fractions
Evaluate integral: (4*x + 3)/(x + 2)**2,partial_fractions
∫ 2*(x + 2)/((x + 1)*(x + 3)) using decomposition,partial_fractions
∫ (2*x + 3)/((x + 2)*(x + 5)) using decomposition,partial_fractions
Find the integral of rational expr: (2*x + 1)/((x + 1)*(x + 3)),partial_fractions
Integrate using partial fractions: 4*(x + 1)/(x + 4)**2,partial_fractions
Evaluate integral: (5*x + 1)/(x + 1)**2,partial_fractions
Integrate using partial fractions: 2*(x + 2)/((x + 1)*(x + 4)),partial_fractions
Integrate using partial fractions: (5*x + 4)/((x + 1)*(x + 5)),partial_fractions
Integrate using partial fractions: (x + 3)/((x + 2)*(x + 5)),partial_fractions
Evaluate integral: (5*x + 1)/((x + 2)*(x + 4)),partial_fractions
Find the integral of rational expr: (5*x + 2)/((x + 3)*(x + 5)),partial_fractions
Integrate using partial fractions: (2*x + 5)/((x + 1)*(x + 2)),partial_fractions
∫ 2*(x + 1)/((x + 4)*(x + 5)) using decomposition,partial_fractions
Find the integral of rational expr: 2*x/((x + 1)*(x + 3)),partial_fractions
Find the integral of rational expr: 3*x/((x + 1)*(x + 3)),partial_fractions
Integrate using partial fractions: (x + 1)/((x + 2)*(x + 4)),partial_fractions
Find the integral of rational expr: (5*x + 4)/(x + 4)**2,partial_fractions
Evaluate integral: (4*x + 1)/((x + 3)*(x + 5)),partial_fractions
Evaluate integral: 1/(x + 2),partial_fractions
Find the integral of rational expr: 5/(x + 3),partial_fractions
Find the integral of rational expr: 5*x/((x + 3)*(x + 5)),partial_fractions
Evaluate integral: (3*x + 4)/((x + 2)*(x + 5)),partial_fractions
Find the integral of rational expr: (x + 5)/((x + 2)*(x + 4)),partial_fractions
Evaluate integral: 5/(x + 4),partial_fractions
Find the integral of rational expr: (5*x + 3)/((x + 1)*(x + 5)),partial_fractions
∫ (3*x + 2)/((x + 3)*(x + 4)) using decomposition,partial_fractions
∫ 1/(x + 1) using decomposition,partial_fractions
Evaluate integral: (4*x + 5)/((x + 2)*(x + 5)),partial_fractions
Find the integral of rational expr: 2*(2*x + 1)/((x + 1)*(x + 4)),partial_fractions
Integrate using partial fractions: (x + 3)/((x + 4)*(x + 5)),partial_fractions
Integrate using partial fractions: 5*x/((x + 2)*(x + 3)),partial_fractions
Evaluate integral: 3*(x + 1)/((x + 2)*(x + 3)),partial_fractions
∫ (5*x + 3)/((x + 2)*(x + 5)) using decomposition,partial_fractions
Find the integral of rational expr: (5*x + 2)/((x + 1)*(x + 3)),partial_fractions
Find the integral of rational expr: (x + 2)/((x + 1)*(x + 5)),partial_fractions
Find the integral of rational expr: (4*x + 5)/((x + 2)*(x + 4)),partial_fractions
Find the integral of rational expr: 2*(2*x + 1)/((x + 1)*(x + 2)),partial_fractions
Evaluate integral: (5*x + 4)/((x + 1)*(x + 5)),partial_fractions
Evaluate integral: (3*x + 2)/((x + 4)*(x + 5)),partial_fractions
Evaluate integral: 5*x/((x + 2)*(x + 3)),partial_fractions
Find the integral of rational expr: (3*x + 2)/(x + 5)**2,partial_fractions
Integrate using partial fractions: (5*x + 1)/((x + 2)*(x + 3)),partial_fractions
Evaluate integral: (3*x + 1)/(x + 4)**2,partial_fractions
∫ (4*x + 1)/((x + 4)*(x + 5)) using decomposition,partial_fractions
Evaluate integral: (3*x + 1)/((x + 1)*(x + 5)),partial_fractions
Evaluate integral: 2*x/((x + 4)*(x + 5)),partial_fractions
∫ 1/(x + 1) using decomposition,partial_fractions
Find the integral of rational expr: (5*x + 1)/((x + 3)*(x + 5)),partial_fractions
Evaluate integral: x/((x + 4)*(x + 5)),partial_fractions
Evaluate integral: (2*x + 5)/((x + 1)*(x + 4)),partial_fractions
Find the integral of rational expr: 2*(x + 2)/((x + 1)*(x + 5)),partial_fractions
Find the integral of rational expr: 3*(x + 1)/(x + 2)**2,partial_fractions
Find the integral of rational expr: 2*x/((x + 1)*(x + 5)),partial_fractions
∫ 4/(x + 4) using decomposition,partial_fractions
Find the integral of rational expr: 2*(2*x + 1)/(x + 4)**2,partial_fractions
Integrate using partial fractions: (2*x + 3)/(x + 1)**2,partial_fractions
Evaluate integral: (5*x + 2)/((x + 1)*(x + 5)),partial_fractions
Integrate using partial fractions: 4*x/((x + 3)*(x + 5)),partial_fractions
∫ (2*x + 1)/((x + 1)*(x + 5)) using decomposition,partial_fractions
Integrate using partial fractions: (2*x + 3)/((x + 2)*(x + 3)),partial_fractions
∫ (5*x + 3)/((x + 1)*(x + 5)) using decomposition,partial_fractions
Evaluate integral: (4*x + 5)/(x + 4)**2,partial_fractions
Integrate using partial fractions: (2*x + 3)/((x + 2)*(x + 3)),partial_fractions
Find the integral of rational expr: 1/(x + 3),partial_fractions
∫ (5*x + 1)/((x + 1)*(x + 4)) using decomposition,partial_fractions
Integrate using partial fractions: 1/(x + 2),partial_fractions
Find the integral of rational expr: (3*x + 4)/((x + 1)*(x + 3)),partial_fractions
Find the integral of rational expr: (3*x + 4)/((x + 2)*(x + 3)),partial_fractions
Evaluate integral: (x + 1)/((x + 2)*(x + 3)),partial_fractions
Evaluate integral: (5*x + 2)/((x + 2)*(x + 4)),partial_fractions
Integrate using partial fractions: 2*x/((x + 3)*(x + 5)),partial_fractions
Integrate using partial fractions: 1/(x + 5),partial_fractions
Integrate using partial fractions: (3*x + 5)/((x + 1)*(x + 3)),partial_fractions
Find the integral of rational expr: (x + 2)/((x + 3)*(x + 4)),partial_fractions
Evaluate integral: 3/(x + 4),partial_fractions
Find the integral of rational expr: (2*x + 5)/((x + 2)*(x + 5)),partial_fractions
Evaluate integral: 3*(x + 1)/(x + 4)**2,partial_fractions
Integrate using partial fractions: x/(x + 2)**2,partial_fractions
∫ (x + 5)/((x + 2)*(x + 4)) using decomposition,partial_fractions
∫ x/((x + 3)*(x + 4)) using decomposition,partial_fractions
∫ (4*x + 3)/(x + 5)**2 using decomposition,partial_fractions
Integrate using partial fractions: x/((x + 3)*(x + 4)),partial_fractions
Evaluate integral: 1/(x + 1),partial_fractions
∫ 4*(x + 1)/((x + 3)*(x + 5)) using decomposition,partial_fractions
Evaluate integral: (2*x + 1)/((x + 3)*(x + 5)),partial_fractions
Integrate using partial fractions: x/(x + 1)**2,partial_fractions
Evaluate integral: (2*x + 5)/((x + 1)*(x + 3)),partial_fractions
Evaluate integral: 3*(x + 1)/((x + 3)*(x + 5)),partial_fractions
Evaluate integral: (4*x + 3)/((x + 2)*(x + 5)),partial_fractions
Find the integral of rational expr: (4*x + 3)/((x + 2)*(x + 5)),partial_fractions
∫ 2*x/((x + 1)*(x + 2)) using decomposition,partial_fractions
Evaluate integral: 5*x/((x + 1)*(x + 2)),partial_fractions
Evaluate integral: 2*(2*x + 1)/(x + 1)**2,partial_fractions
∫ (2*x + 3)/((x + 2)*(x + 3)) using decomposition,partial_fractions
Integrate using partial fractions: x/((x + 1)*(x + 3)),partial_fractions
∫ (3*x + 5)/((x + 2)*(x + 3)) using decomposition,partial_fractions
Evaluate integral: 3/(x + 4),partial_fractions
Integrate using partial fractions: 2*(2*x + 1)/((x + 2)*(x + 5)),partial_fractions
Evaluate integral: 3*x/((x + 1)*(x + 4)),partial_fractions
∫ (3*x + 2)/(x + 5)**2 using decomposition,partial_fractions
Integrate using partial fractions: 1/(x + 3),partial_fractions
Evaluate integral: 2*(x + 1)/((x + 2)*(x + 5)),partial_fractions
Integrate using partial fractions: 3/(x + 2),partial_fractions
Find the integral of rational expr: (5*x + 4)/((x + 2)*(x + 4)),partial_fractions
∫ 2*(2*x + 1)/((x + 1)*(x + 3)) using decomposition,partial_fractions
∫ (4*x + 5)/((x + 2)*(x + 3)) using decomposition,partial_fractions
∫ (2*x + 3)/((x + 4)*(x + 5)) using decomposition,partial_fractions
∫ (4*x + 1)/((x + 1)*(x + 2)) using decomposition,partial_fractions
Integrate using partial fractions: 3*x/((x + 1)*(x + 5)),partial_fractions
∫ 4*(x + 1)/((x + 2)*(x + 5)) using decomposition,partial_fractions
Integrate using partial fractions: 4*(x + 1)/((x + 3)*(x + 5)),partial_fractions
Integrate using partial fractions: (4*x + 1)/((x + 2)*(x + 3)),partial_fractions
Find the integral of rational expr: 4/(x + 1),partial_fractions
Find the integral of rational expr: (4*x + 3)/((x + 2)*(x + 4)),partial_fractions
∫ 3*x/(x + 3)**2 using decomposition,partial_fractions
Find the integral of rational expr: 1/(x + 4),partial_fractions
Evaluate integral: (3*x + 2)/((x + 2)*(x + 4)),partial_fractions
Integrate using partial fractions: (5*x + 2)/((x + 1)*(x + 4)),partial_fractions
Evaluate integral: (3*x + 1)/((x + 1)*(x + 4)),partial_fractions
∫ (x + 5)/(x + 1)**2 using decomposition,partial_fractions
Integrate using partial fractions: 1/(x + 1),partial_fractions
Integrate using partial fractions: (3*x + 4)/((x + 1)*(x + 5)),partial_fractions
Find the integral of rational expr: (4*x + 3)/((x + 1)*(x + 3)),partial_fractions
Find the integral of rational expr: (5*x + 1)/((x + 3)*(x + 5)),partial_fractions
∫ (2*x + 5)/((x + 3)*(x + 4)) using decomposition,partial_fractions
Evaluate integral: 3*x/((x + 2)*(x + 5)),partial_fractions
Evaluate integral: (5*x + 3)/((x + 1)*(x + 2)),partial_fractions
∫ (x + 2)/(x + 3)**2 using decomposition,partial_fractions
Evaluate integral: (3*x + 4)/(x + 2)**2,partial_fractions
Evaluate integral: 2*(2*x + 1)/((x + 3)*(x + 4)),partial_fractions
∫ 4*(x + 1)/(x + 2)**2 using decomposition,partial_fractions
Find the integral of rational expr: 2/(x + 4),partial_fractions
∫ (3*x + 4)/(x + 1)**2 using decomposition,partial_fractions
∫ 2/(x + 1) using decomposition,partial_fractions
Evaluate integral: (4*x + 5)/((x + 1)*(x + 5)),partial_fractions
Find the integral of rational expr: 2/(x + 2),partial_fractions
Find the integral of rational expr: (3*x + 5)/((x + 1)*(x + 3)),partial_fractions
∫ 1/(x + 3) using decomposition,partial_fractions
Evaluate integral: 5*x/((x + 1)*(x + 5)),partial_fractions
Integrate using partial fractions: 5*(x + 1)/((x + 2)*(x + 5)),partial_fractions
Evaluate integral: 2*(2*x + 1)/(x + 5)**2,partial_fractions
Find the integral of rational expr: (4*x + 1)/((x + 2)*(x + 3)),partial_fractions
Evaluate integral: 3*(x + 1)/((x + 2)*(x + 3)),partial_fractions
Find the integral of rational expr: 2/(x + 3),partial_fractions
∫ (2*x + 3)/((x + 3)*(x + 5)) using decomposition,partial_fractions
Integrate using partial fractions: (2*x + 3)/((x + 1)*(x + 5)),partial_fractions
Find the integral of rational expr: (x + 1)/(x + 3)**2,partial_fractions
∫ 4*(x + 1)/((x + 4)*(x + 5)) using decomposition,partial_fractions
∫ (3*x + 5)/(x + 3)**2 using decomposition,partial_fractions
Find the integral of rational expr: 4*x/((x + 4)*(x + 5)),partial_fractions
∫ (4*x + 5)/(x + 5)**2 using decomposition,partial_fractions
Evaluate integral: (5*x + 1)/((x + 1)*(x + 5)),partial_fractions
∫ 3*(x + 1)/((x + 2)*(x + 4)) using decomposition,partial_fractions
Find the integral of rational expr: (x + 5)/(x + 2)**2,partial_fractions
Evaluate integral: x/((x + 4)*(x + 5)),partial_fractions
∫ (2*x + 5)/((x + 2)*(x + 5)) using decomposition,partial_fractions
Find the integral of rational expr: (5*x + 1)/(x + 4)**2,partial_fractions
Find the integral of rational expr: (3*x + 4)/((x + 1)*(x + 3)),partial_fractions
Evaluate integral: (3*x + 2)/((x + 1)*(x + 5)),partial_fractions
Integrate using partial fractions: (3*x + 4)/((x + 2)*(x + 5)),partial_fractions
Evaluate integral: 1/(x + 1),partial_fractions
Find the integral of rational expr: (3*x + 1)/((x + 1)*(x + 5)),partial_fractions
Find the integral of rational expr: (2*x + 1)/((x + 2)*(x + 4)),partial_fractions
Find the integral of rational expr: (5*x + 4)/((x + 4)*(x + 5)),partial_fractions
∫ (3*x + 4)/((x + 1)*(x + 2)) using decomposition,partial_fractions
Evaluate integral: x/((x + 2)*(x + 4)),partial_fractions
Integrate using partial fractions: (3*x + 1)/((x + 3)*(x + 5)),partial_fractions
Find the integral of rational expr: 2*(x + 2)/((x + 1)*(x + 4)),partial_fractions
Integrate using partial fractions: (2*x + 5)/((x + 3)*(x + 5)),partial_fractions
Find the integral of rational expr: 4*x/((x + 1)*(x + 5)),partial_fractions
∫ 1/(x + 3) using decomposition,partial_fractions
Evaluate integral: 2*(2*x + 1)/(x + 3)**2,partial_fractions
∫ (3*x + 5)/((x + 1)*(x + 5)) using decomposition,partial_fractions
Find the integral of rational expr: 2*(x + 1)/((x + 2)*(x + 5)),partial_fractions
Find the integral of rational expr: 4*x/((x + 1)*(x + 4)),partial_fractions
∫ 3*x/((x + 2)*(x + 4)) using decomposition,partial_fractions
Find the integral of rational expr: 5*(x + 1)/((x + 3)*(x + 4)),partial_fractions
Evaluate integral: (4*x + 1)/((x + 3)*(x + 5)),partial_fractions
Find the integral of rational expr: (2*x + 3)/((x + 1)*(x + 5)),partial_fractions
Evaluate integral: (3*x + 2)/((x + 3)*(x + 5)),partial_fractions
Find the integral of rational expr: 1/(x + 2),partial_fractions
Evaluate integral: (5*x + 1)/((x + 1)*(x + 3)),partial_fractions
